502.0000	367.2500
527.5000	367.5000
554.0000	367.0000
452.0000	156.0000
663.7500	156.0000
664.0000	303.5000
452.0000	302.7500
451.5000	176.5000
517.0000	193.2500
559.5000	156.7500
663.5000	237.2500
584.5000	294.7500
458.2500	236.7500
649.5000	191.5000
621.5000	192.2500
625.0000	192.0000
628.0000	192.7500
632.0000	193.2500
636.2500	192.5000
638.5000	192.2500
640.7500	191.5000
642.7500	191.0000
645.7500	190.5000
649.5000	190.0000
651.7500	194.0000
653.5000	195.5000
655.0000	198.0000
657.5000	201.7500
658.5000	205.5000
659.5000	209.0000
660.0000	211.5000
660.0000	215.0000
660.0000	218.0000
660.0000	222.7500
659.5000	225.0000
658.5000	228.5000
659.5000	231.2500
661.5000	234.0000
662.5000	238.0000
662.5000	238.5000
662.5000	243.0000
662.5000	246.0000
661.7500	248.5000
661.5000	250.5000
660.7500	252.7500
660.2500	255.0000
660.0000	256.0000
659.7500	257.0000
658.7500	259.5000
658.0000	261.2500
657.5000	263.5000
656.7500	265.0000
655.5000	266.7500
655.0000	267.7500
654.2500	270.7500
653.5000	272.2500
652.0000	274.5000
651.2500	275.0000
650.5000	276.5000
649.2500	278.0000
648.7500	279.0000
648.0000	280.0000
646.7500	281.5000
644.7500	282.5000
643.7500	283.5000
643.2500	284.2500
642.5000	284.7500
641.7500	285.5000
641.0000	286.2500
640.0000	287.5000
639.0000	288.7500
638.0000	289.7500
636.5000	291.2500
635.0000	292.0000
634.0000	293.0000
632.2500	293.7500
630.2500	294.5000
629.2500	295.5000
628.0000	296.2500
626.5000	297.0000
625.5000	297.7500
624.5000	298.0000
623.0000	298.7500
621.5000	299.0000
620.0000	299.5000
617.5000	300.5000
614.5000	301.2500
610.7500	301.5000
609.0000	301.5000
606.7500	301.5000
