319.7500	518.5000
336.7500	518.5000
352.7500	519.2500
302.0000	331.0000
449.2500	331.2500
449.5000	436.0000
301.7500	435.5000
302.5000	354.7500
349.5000	360.0000
387.5000	330.5000
449.5000	404.5000
405.0000	430.2500
313.0000	391.5000
442.2500	356.2500
422.5000	352.2500
424.7500	352.2500
427.2500	353.0000
428.7500	353.0000
431.7500	353.0000
435.0000	353.0000
437.7500	354.0000
440.2500	355.2500
443.7500	357.2500
445.7500	358.7500
446.5000	361.0000
446.7500	363.2500
447.7500	364.7500
447.7500	366.7500
447.7500	369.0000
447.7500	371.0000
447.7500	373.0000
447.7500	374.7500
447.5000	376.5000
447.3750	377.3750
447.1250	378.2500
447.1250	379.7500
447.1667	380.8333
448.0000	382.6667
448.6667	384.1667
448.6667	385.8333
449.0000	387.5000
449.0000	388.6667
449.0000	390.5000
449.0000	392.1667
449.0000	393.1667
449.0000	395.5000
449.1667	396.6667
449.3333	398.8333
449.3333	401.1667
449.3333	402.8333
449.3333	405.5000
449.1667	406.8333
448.6667	408.5000
448.6667	409.3333
448.3333	410.6667
448.1667	411.8333
447.5000	413.0000
447.3333	413.8333
446.8333	414.8333
446.3333	416.1667
445.6667	417.0000
445.5000	417.8333
445.0000	418.8333
445.1250	419.6250
444.1250	419.6250
443.3750	420.6250
443.1250	421.5000
442.1250	422.0000
441.1250	422.2500
440.6250	422.8750
439.8750	423.5000
439.5000	424.2500
438.6250	424.7500
437.6250	425.5000
436.5000	426.0000
435.7500	427.0000
434.3750	427.5000
433.3750	428.1250
432.0000	429.2500
430.7500	429.8750
428.8750	430.7500
427.6250	431.7500
425.7500	432.0000
424.2500	433.0000
422.8750	434.0000
421.1250	434.7500
419.6250	435.1250
417.3750	435.2500
416.0000	435.2500
414.1250	435.3750
413.6250	435.2500
