411.0000	286.5000
429.8333	287.0000
449.0000	287.0000
355.6667	155.0000
492.8333	155.0000
493.0000	254.0000
355.6667	254.0000
355.8333	166.6667
400.0000	183.0000
431.1667	154.6667
491.5000	210.3333
439.6667	250.6667
358.0000	218.1667
473.8333	173.5000
457.1667	172.6667
458.5000	172.6667
460.1667	172.6667
462.5000	172.6667
464.5000	171.8333
465.8333	171.6667
467.3333	171.3333
469.3333	171.6667
471.3333	172.1667
472.5000	172.6667
474.5000	173.6667
475.1667	174.3333
476.5000	175.0000
477.8333	176.1667
479.0000	177.3333
480.0000	178.5000
481.1667	180.3333
482.0000	181.3333
483.1667	183.1667
484.1667	184.8333
485.5000	186.6667
486.8333	188.6667
487.3333	190.3333
488.0000	191.1667
489.1667	193.6667
489.3333	195.1667
490.1667	198.0000
490.5000	199.8333
490.6667	200.5000
490.6667	201.5000
490.6667	201.8333
490.6667	202.3333
490.6667	202.6667
490.6667	204.1667
490.8333	205.6667
490.8333	207.3333
490.8333	208.5000
491.0000	209.3333
491.5000	211.1667
491.5000	213.0000
491.5000	214.3333
491.5000	215.3333
490.8333	217.3333
490.6667	219.0000
490.1667	220.3333
489.5000	222.3333
489.1667	223.8333
489.1667	225.3333
488.8333	226.1667
488.1667	227.3333
487.5000	229.1667
486.5000	230.8333
486.0000	232.0000
485.0000	234.0000
484.0000	234.3333
483.0000	235.0000
482.1667	236.0000
480.8333	238.0000
479.1667	240.0000
478.0000	240.6667
477.3333	241.0000
476.5000	241.8333
475.3333	243.3333
474.1667	244.5000
472.5000	245.8333
470.8333	247.0000
469.6667	248.0000
467.1667	248.5000
465.3333	249.5000
464.1667	250.3333
462.3333	251.0000
460.0000	251.6667
457.5000	251.8333
454.5000	252.5000
452.6667	253.1667
449.1667	253.1667
