206.2380	414.8687
215.9074	414.7207
215.8580	405.2487
98.4200	243.5340
177.1313	243.5340
177.2300	302.2407
98.8887	302.0434
98.5927	257.1994
122.7660	259.0740
142.1540	244.2740
177.2300	269.8780
148.3700	297.1100
106.1900	277.2780
173.9740	260.1100
160.1114	256.1140
161.7394	256.8047
163.4660	257.5940
164.5020	258.0874
165.9327	258.3340
166.6234	258.5807
168.3500	258.9754
169.6820	259.3207
170.6194	259.5674
171.7540	259.8140
172.5434	260.0114
173.1847	260.3074
174.9113	260.7514
175.8980	261.5407
176.3420	262.2807
176.9833	263.2180
176.9833	264.1060
177.1807	265.3887
177.5260	266.6220
177.5753	267.3127
177.5260	268.3980
177.7233	269.4340
176.9340	271.0620
176.7860	272.4680
176.6750	273.3930
176.4530	274.5030
176.1570	275.6500
176.1570	276.9080
175.9720	278.0920
175.7870	278.8690
175.7130	279.8680
175.7870	280.7560
175.6760	281.7920
175.7007	282.9020
175.5527	284.0367
175.6020	285.1714
175.5033	286.0347
175.6513	287.1447
175.7500	288.0574
176.1200	288.9207
176.2803	289.5374
176.1323	290.2650
176.0953	290.9310
175.8487	291.4367
175.4540	292.0410
174.9977	292.7564
174.5043	293.3237
173.9740	293.9527
173.5670	294.4830
173.2525	294.9825
172.9380	295.3525
172.4755	295.6115
172.2165	295.9815
171.6615	296.4533
171.1620	296.9250
170.7920	297.4153
170.4868	297.8963
169.9873	298.3958
169.6080	298.7195
169.0900	298.9785
168.6460	299.3485
168.3315	299.7740
167.8320	300.1995
167.0920	300.5510
166.5185	300.7545
165.8340	301.1060
165.1680	301.2170
164.6500	301.1985
164.1567	300.9580
163.4167	301.2047
162.6274	301.6487
161.7640	302.0434
160.5554	302.3147
159.7414	302.4380
159.0507	302.5367
157.7434	302.6107
